transaction_id,customer_id,product_code,quantity,unit_price,discount,total_amount,transaction_date,customer_segment,region
4280,522,PROD_4251,5,82.07,0.089,250.67,2025-08-12 18:28:20,Standard,South
4281,581,PROD_2992,1,62.06,0.015,871.21,2025-09-18 18:28:20,Standard,East
4282,853,PROD_4245,19,174.37,0.283,757.88,2024-11-09 18:28:20,Basic,East
4283,899,PROD_7194,10,308.9,0.146,862.1,2025-09-20 18:28:20,Premium,North
4284,83,PROD_6666,14,32.7,0.019,223.75,2025-08-19 18:28:20,Premium,South
4285,621,PROD_6751,3,366.56,0.249,802.82,2025-08-12 18:28:20,Basic,East
4286,44,PROD_3525,6,204.74,0.171,1741.83,2025-04-27 18:28:20,Basic,South
4287,483,PROD_9488,5,482.12,0.017,1874.74,2024-11-19 18:28:20,Standard,South
4288,966,PROD_7402,17,288.51,0.135,491.04,2025-06-07 18:28:20,Premium,West
4289,910,PROD_3883,18,387.97,0.13,608.0,2025-02-20 18:28:20,Premium,North
4290,644,PROD_1438,12,431.98,0.044,29.02,2025-02-24 18:28:20,Premium,Central
4291,493,PROD_4055,5,445.53,0.126,240.01,2025-06-19 18:28:20,Basic,Central
4292,499,PROD_8940,9,264.05,0.085,696.79,2025-05-20 18:28:20,Basic,East
4293,18,PROD_5032,12,204.4,0.21,1373.37,2024-12-04 18:28:20,Premium,East
4294,605,PROD_6635,9,284.65,0.002,591.49,2025-06-02 18:28:20,Basic,North
4295,995,PROD_3094,3,207.01,0.032,160.04,2025-06-13 18:28:20,Basic,West
4296,948,PROD_7119,1,127.95,0.276,1464.43,2024-11-09 18:28:20,Basic,East
4297,294,PROD_6771,15,168.72,0.13,938.86,2025-09-08 18:28:20,Premium,East
4298,976,PROD_4493,10,124.06,0.053,1043.2,2024-11-11 18:28:20,Premium,South
4299,148,PROD_4844,14,142.02,0.238,658.79,2025-06-02 18:28:20,Premium,North
4300,472,PROD_3430,7,55.87,0.255,1229.96,2024-10-24 18:28:20,Standard,Central
4301,995,PROD_3768,4,218.97,0.063,1782.65,2025-01-13 18:28:20,Premium,North
4302,172,PROD_3470,5,125.29,0.214,1111.98,2025-02-09 18:28:20,Standard,Central
4303,563,PROD_8253,16,229.7,0.185,1179.16,2025-08-07 18:28:20,Basic,South
4304,531,PROD_4716,3,398.18,0.224,753.39,2025-07-18 18:28:20,Basic,West
4305,120,PROD_4114,17,229.67,0.236,174.44,2025-04-17 18:28:20,Basic,Central
4306,836,PROD_9555,13,477.76,0.198,862.8,2025-04-10 18:28:20,Premium,South
4307,737,PROD_3855,6,82.44,0.287,1850.03,2025-02-17 18:28:20,Standard,West
4308,66,PROD_1023,5,426.63,0.259,1363.63,2025-01-31 18:28:20,Premium,South
4309,141,PROD_5707,16,131.65,0.069,985.54,2025-04-25 18:28:20,Premium,West
4310,446,PROD_6957,11,467.63,0.274,1245.56,2025-03-23 18:28:20,Basic,East
4311,506,PROD_8760,17,121.3,0.108,1121.49,2025-06-06 18:28:20,Standard,West
4312,189,PROD_4638,5,376.01,0.218,1825.68,2025-08-22 18:28:20,Premium,Central
4313,158,PROD_6800,6,40.44,0.254,455.46,2025-06-22 18:28:20,Standard,West
4314,610,PROD_4694,10,318.61,0.131,1778.49,2025-04-22 18:28:20,Premium,North
4315,670,PROD_3116,1,117.15,0.015,1380.06,2025-05-29 18:28:20,Basic,West
4316,947,PROD_4713,10,338.38,0.285,264.22,2024-11-17 18:28:20,Premium,South
4317,246,PROD_7934,17,321.56,0.022,750.09,2024-11-24 18:28:20,Standard,Central
4318,856,PROD_7993,3,462.61,0.104,878.23,2025-02-07 18:28:20,Basic,East
4319,944,PROD_2427,2,317.07,0.179,175.04,2025-05-09 18:28:20,Premium,East
4320,748,PROD_9311,17,210.04,0.035,1112.86,2025-08-27 18:28:20,Standard,South
4321,33,PROD_6734,4,104.85,0.251,526.13,2025-03-27 18:28:20,Standard,East
4322,361,PROD_1569,2,332.15,0.061,921.67,2025-01-14 18:28:20,Basic,Central
4323,753,PROD_8692,5,67.02,0.296,883.15,2025-04-29 18:28:20,Basic,South
4324,330,PROD_7506,10,415.97,0.275,1048.13,2024-11-16 18:28:20,Premium,Central
4325,512,PROD_2501,1,131.19,0.181,1693.95,2025-04-06 18:28:20,Basic,East
4326,850,PROD_1802,1,266.84,0.198,1563.71,2025-02-17 18:28:20,Premium,East
4327,787,PROD_8522,4,302.01,0.16,1747.27,2025-06-27 18:28:20,Standard,North
4328,71,PROD_1746,7,187.62,0.117,1148.97,2024-12-01 18:28:20,Basic,South
4329,313,PROD_9379,14,335.3,0.106,1235.45,2024-11-08 18:28:20,Standard,West
4330,915,PROD_4070,14,132.61,0.267,866.67,2025-05-07 18:28:20,Standard,South
4331,728,PROD_7374,18,26.97,0.173,1437.27,2025-07-29 18:28:20,Premium,Central
4332,79,PROD_9156,2,480.04,0.247,417.74,2025-06-15 18:28:20,Basic,East
4333,169,PROD_2979,1,166.82,0.154,955.62,2025-08-01 18:28:20,Premium,North
4334,810,PROD_9284,16,359.6,0.092,1431.2,2025-01-13 18:28:20,Basic,South
4335,983,PROD_3595,18,258.69,0.028,1557.98,2025-04-10 18:28:20,Premium,Central
4336,180,PROD_4275,16,337.81,0.097,503.42,2025-04-07 18:28:20,Premium,North
4337,628,PROD_7244,6,64.36,0.264,371.28,2025-04-19 18:28:20,Premium,North
4338,260,PROD_1632,10,264.24,0.214,584.18,2025-01-05 18:28:20,Standard,North
4339,486,PROD_2616,2,202.19,0.236,1841.11,2025-10-05 18:28:20,Basic,East
4340,772,PROD_1231,7,231.41,0.232,266.95,2024-11-03 18:28:20,Standard,Central
4341,5,PROD_9050,17,483.44,0.036,1906.66,2024-12-20 18:28:20,Standard,North
4342,297,PROD_3042,3,76.78,0.048,1989.68,2025-04-21 18:28:20,Premium,East
4343,620,PROD_3555,12,379.8,0.095,1569.05,2025-02-08 18:28:20,Premium,East
4344,855,PROD_7495,2,171.87,0.09,1523.24,2024-12-12 18:28:20,Standard,East
4345,360,PROD_2634,7,152.28,0.02,1907.04,2025-05-13 18:28:20,Basic,South
4346,117,PROD_6803,17,142.68,0.046,588.17,2025-02-07 18:28:20,Premium,East
4347,357,PROD_4641,19,180.9,0.257,266.67,2025-04-12 18:28:20,Standard,Central
4348,957,PROD_3996,12,184.99,0.177,1647.97,2025-01-31 18:28:20,Basic,West
4349,843,PROD_2468,9,142.67,0.103,350.15,2025-08-25 18:28:20,Basic,South
4350,439,PROD_9077,14,337.07,0.158,100.37,2024-11-14 18:28:20,Standard,North
4351,331,PROD_8122,2,33.38,0.078,400.96,2025-03-19 18:28:20,Standard,East
4352,525,PROD_5294,4,172.82,0.175,881.43,2025-03-22 18:28:20,Basic,South
4353,654,PROD_9751,19,147.3,0.022,995.25,2025-09-22 18:28:20,Basic,South
4354,188,PROD_5231,16,378.19,0.271,134.38,2025-07-27 18:28:20,Standard,Central
4355,968,PROD_7595,17,81.78,0.072,892.35,2025-01-16 18:28:20,Standard,North
4356,281,PROD_8839,2,470.94,0.246,1212.57,2025-06-02 18:28:20,Basic,West
4357,511,PROD_4281,17,93.55,0.198,1864.29,2024-11-27 18:28:20,Premium,West
4358,466,PROD_6313,19,191.31,0.157,462.37,2024-11-21 18:28:20,Basic,South
4359,115,PROD_8251,8,107.85,0.279,429.83,2025-08-15 18:28:20,Basic,South
4360,940,PROD_5303,6,150.48,0.047,784.96,2025-07-07 18:28:20,Basic,North
4361,236,PROD_3146,12,382.9,0.036,1967.47,2025-03-18 18:28:20,Basic,South
4362,338,PROD_3378,18,243.44,0.097,679.09,2025-07-21 18:28:20,Premium,East
4363,522,PROD_4437,2,89.66,0.249,97.3,2025-06-14 18:28:20,Standard,West
4364,199,PROD_4550,19,32.85,0.011,538.57,2025-06-27 18:28:20,Basic,East
4365,764,PROD_3502,10,122.66,0.072,1121.02,2024-11-13 18:28:20,Standard,Central
4366,50,PROD_3320,3,473.35,0.127,830.96,2024-11-22 18:28:20,Standard,South
4367,940,PROD_3644,12,424.21,0.214,1550.7,2025-05-13 18:28:20,Standard,North
4368,142,PROD_9328,16,225.69,0.09,1218.47,2025-03-01 18:28:20,Basic,Central
4369,783,PROD_1276,12,246.18,0.134,1123.32,2025-10-14 18:28:20,Basic,Central
4370,528,PROD_2738,8,450.69,0.101,652.76,2025-05-14 18:28:20,Basic,North
4371,514,PROD_5784,5,299.76,0.028,1108.17,2025-10-05 18:28:20,Premium,Central
4372,670,PROD_5157,11,441.58,0.222,1235.03,2025-02-18 18:28:20,Standard,East
4373,30,PROD_3522,10,251.0,0.138,366.62,2025-08-23 18:28:20,Premium,Central
4374,82,PROD_6670,3,108.05,0.244,1474.38,2025-06-08 18:28:20,Premium,North
4375,31,PROD_3527,9,365.7,0.208,791.94,2025-03-23 18:28:20,Basic,West
4376,748,PROD_4016,12,267.93,0.017,1487.13,2024-12-15 18:28:20,Standard,South
4377,333,PROD_3926,6,337.54,0.15,363.64,2025-03-01 18:28:20,Standard,North
4378,660,PROD_6795,19,87.04,0.297,1316.48,2024-11-24 18:28:20,Basic,East
4379,177,PROD_7635,16,327.32,0.092,63.5,2025-08-26 18:28:20,Basic,East
4380,370,PROD_1936,14,197.31,0.148,326.34,2025-06-06 18:28:20,Premium,West
4381,547,PROD_7177,4,172.68,0.196,1783.33,2025-02-04 18:28:20,Basic,East
4382,535,PROD_3998,18,339.02,0.061,928.33,2024-11-06 18:28:20,Premium,North
4383,106,PROD_6530,10,300.2,0.211,1020.65,2024-12-16 18:28:20,Standard,East
4384,97,PROD_4458,18,328.06,0.198,1816.08,2025-02-06 18:28:20,Premium,West
4385,230,PROD_7088,12,483.01,0.112,975.02,2024-10-24 18:28:20,Basic,West
4386,227,PROD_1807,19,353.59,0.085,1312.63,2025-06-11 18:28:20,Standard,Central
4387,371,PROD_7383,8,324.04,0.276,451.69,2025-05-19 18:28:20,Premium,Central
4388,100,PROD_4968,1,310.64,0.038,172.33,2025-08-12 18:28:20,Premium,East
4389,445,PROD_8844,14,205.37,0.13,713.17,2025-01-03 18:28:20,Standard,East
4390,468,PROD_5008,6,421.2,0.23,1599.37,2025-04-19 18:28:20,Premium,East
4391,55,PROD_2092,14,196.66,0.044,899.21,2025-05-04 18:28:20,Premium,East
4392,195,PROD_2879,2,353.12,0.28,344.62,2024-12-26 18:28:20,Premium,Central
4393,520,PROD_9709,9,153.64,0.158,1094.75,2025-04-23 18:28:20,Basic,North
4394,424,PROD_1908,12,82.4,0.151,535.04,2025-09-23 18:28:20,Basic,North
4395,315,PROD_5449,5,73.58,0.127,1893.87,2025-01-22 18:28:20,Basic,North
4396,128,PROD_7501,2,320.93,0.26,1159.05,2024-10-15 18:28:20,Premium,Central
4397,32,PROD_9057,19,170.7,0.285,1966.1,2025-06-26 18:28:20,Standard,North
4398,93,PROD_5518,7,144.77,0.114,95.71,2025-02-01 18:28:20,Premium,North
4399,519,PROD_2712,7,300.11,0.163,33.0,2025-05-22 18:28:20,Premium,Central
4400,258,PROD_4871,10,22.58,0.095,959.42,2025-04-07 18:28:20,Basic,South
4401,853,PROD_1103,17,130.65,0.11,1725.38,2025-03-22 18:28:20,Basic,East
4402,902,PROD_8955,14,176.87,0.009,1053.57,2025-09-26 18:28:20,Premium,East
4403,220,PROD_6165,11,357.1,0.236,1753.61,2025-08-13 18:28:20,Basic,South
4404,752,PROD_4753,6,277.05,0.291,269.83,2025-02-20 18:28:20,Premium,West
4405,106,PROD_5995,8,429.43,0.231,1401.66,2025-10-01 18:28:20,Basic,North
4406,548,PROD_2999,19,173.91,0.155,1323.16,2025-07-09 18:28:20,Premium,South
4407,416,PROD_6307,19,155.26,0.248,1094.48,2024-12-07 18:28:20,Premium,North
4408,557,PROD_3432,17,26.27,0.257,816.16,2025-03-30 18:28:20,Standard,South
4409,810,PROD_1222,18,476.34,0.163,1297.67,2025-08-24 18:28:20,Basic,East
4410,309,PROD_2175,12,255.73,0.281,1104.68,2025-10-05 18:28:20,Standard,North
4411,366,PROD_4600,9,256.24,0.009,552.53,2025-09-05 18:28:20,Basic,Central
4412,521,PROD_7313,16,462.48,0.003,218.18,2025-02-21 18:28:20,Basic,East
4413,459,PROD_3859,18,152.06,0.024,779.43,2025-04-19 18:28:20,Basic,East
4414,599,PROD_7574,16,172.73,0.017,1029.75,2024-12-03 18:28:20,Standard,East
4415,370,PROD_1939,16,331.61,0.127,1021.95,2024-11-01 18:28:20,Basic,North
4416,331,PROD_9334,4,394.74,0.282,856.91,2025-09-29 18:28:20,Premium,West
4417,689,PROD_5699,7,352.66,0.203,661.44,2024-11-11 18:28:20,Premium,South
4418,642,PROD_7542,1,396.47,0.198,707.48,2025-09-24 18:28:20,Basic,South
4419,707,PROD_4755,1,291.8,0.115,539.03,2025-08-22 18:28:20,Basic,Central
4420,11,PROD_8758,8,432.78,0.16,1164.02,2025-03-04 18:28:20,Basic,West
4421,818,PROD_6986,8,279.55,0.091,1701.28,2025-09-26 18:28:20,Basic,East
4422,507,PROD_7326,10,122.38,0.155,1760.58,2025-04-01 18:28:20,Basic,South
4423,419,PROD_2036,1,275.43,0.224,1987.51,2025-02-21 18:28:20,Basic,North
4424,122,PROD_6141,14,359.34,0.168,186.75,2024-12-25 18:28:20,Standard,East
4425,911,PROD_5535,14,330.25,0.126,436.37,2024-11-18 18:28:20,Premium,East
4426,235,PROD_8801,10,129.08,0.253,1463.11,2025-05-29 18:28:20,Basic,West
4427,331,PROD_1737,19,30.13,0.086,1294.03,2024-12-24 18:28:20,Standard,West
4428,543,PROD_6923,16,133.72,0.144,276.39,2025-09-27 18:28:20,Standard,South
4429,348,PROD_6217,9,492.18,0.293,1265.73,2025-02-06 18:28:20,Basic,South
4430,958,PROD_5119,16,100.39,0.29,818.86,2025-01-09 18:28:20,Standard,East
4431,412,PROD_2191,8,237.54,0.002,1914.15,2025-03-07 18:28:20,Premium,Central
4432,224,PROD_3855,7,322.79,0.16,1711.93,2024-10-21 18:28:20,Basic,East
4433,153,PROD_2102,11,440.94,0.101,155.75,2024-12-13 18:28:20,Basic,North
4434,212,PROD_7034,6,382.53,0.087,189.08,2025-07-15 18:28:20,Premium,Central
4435,92,PROD_2416,15,455.39,0.179,839.94,2025-01-17 18:28:20,Standard,South
4436,921,PROD_8014,19,306.15,0.134,26.66,2025-05-07 18:28:20,Basic,Central
4437,331,PROD_5385,14,434.01,0.22,197.83,2025-05-07 18:28:20,Premium,Central
4438,467,PROD_2179,15,139.28,0.008,1865.87,2024-10-31 18:28:20,Premium,South
4439,860,PROD_2269,6,220.98,0.278,1586.94,2025-08-25 18:28:20,Basic,North
4440,641,PROD_6606,10,423.45,0.17,1348.69,2025-03-25 18:28:20,Premium,North
4441,955,PROD_6405,14,169.53,0.205,1662.17,2024-10-19 18:28:20,Basic,West
4442,709,PROD_8016,16,436.9,0.181,507.61,2025-07-27 18:28:20,Standard,West
4443,970,PROD_5450,13,187.93,0.297,1453.88,2025-08-19 18:28:20,Basic,North
4444,554,PROD_1277,11,188.06,0.296,1234.98,2025-04-11 18:28:20,Basic,North
4445,878,PROD_2496,3,161.43,0.183,1698.81,2024-12-22 18:28:20,Premium,West
4446,930,PROD_7159,8,278.0,0.205,572.55,2025-06-15 18:28:20,Premium,West
4447,228,PROD_4465,3,73.24,0.186,1529.79,2024-11-08 18:28:20,Standard,North
4448,194,PROD_6259,2,27.94,0.093,1706.78,2025-01-06 18:28:20,Basic,South
4449,530,PROD_8386,14,449.73,0.058,1102.52,2024-12-19 18:28:20,Standard,North
4450,845,PROD_9964,15,465.18,0.121,833.43,2025-03-11 18:28:20,Premium,South
4451,243,PROD_9137,3,47.32,0.205,1897.82,2025-03-01 18:28:20,Standard,South
4452,389,PROD_6861,1,279.35,0.017,346.25,2025-03-23 18:28:20,Basic,South
4453,276,PROD_4028,15,274.44,0.154,82.18,2024-11-02 18:28:20,Basic,West
4454,450,PROD_1986,2,192.49,0.123,366.49,2025-06-09 18:28:20,Basic,East
4455,639,PROD_8817,18,288.76,0.158,1370.07,2025-04-17 18:28:20,Premium,North
4456,587,PROD_1008,1,234.48,0.258,1580.0,2025-07-05 18:28:20,Premium,Central
4457,574,PROD_3246,9,249.92,0.014,1436.49,2025-03-09 18:28:20,Basic,Central
4458,478,PROD_1297,3,380.12,0.229,845.53,2025-02-07 18:28:20,Premium,North
4459,480,PROD_5155,2,267.72,0.2,1935.47,2025-06-14 18:28:20,Standard,South
4460,288,PROD_3764,4,168.59,0.061,894.16,2025-04-09 18:28:20,Standard,West
4461,698,PROD_8120,16,294.91,0.22,1962.8,2024-11-04 18:28:20,Basic,West
4462,690,PROD_3593,1,323.97,0.149,1837.05,2025-04-15 18:28:20,Premium,South
4463,678,PROD_1244,9,334.53,0.144,820.22,2024-10-19 18:28:20,Basic,North
4464,695,PROD_2165,8,312.97,0.145,330.41,2025-01-18 18:28:20,Standard,Central
4465,540,PROD_9128,6,335.66,0.285,188.78,2024-12-14 18:28:20,Standard,West
4466,330,PROD_2574,18,161.95,0.283,1067.64,2025-03-20 18:28:20,Premium,South
4467,470,PROD_3227,16,228.61,0.274,1528.78,2025-09-21 18:28:20,Standard,West
4468,759,PROD_2471,8,337.67,0.266,360.33,2025-02-06 18:28:20,Premium,South
4469,849,PROD_3452,4,379.64,0.011,643.24,2025-09-15 18:28:20,Premium,West
4470,534,PROD_6037,3,222.73,0.12,1264.76,2025-02-24 18:28:20,Standard,Central
4471,939,PROD_2200,15,189.01,0.268,927.13,2025-08-10 18:28:20,Standard,West
4472,467,PROD_4306,6,360.78,0.227,1211.7,2025-08-07 18:28:20,Basic,North
4473,977,PROD_4991,1,118.86,0.137,1355.97,2025-01-14 18:28:20,Premium,East
4474,984,PROD_8045,18,14.65,0.232,767.58,2025-01-12 18:28:20,Basic,South
4475,420,PROD_7611,11,240.87,0.062,1574.07,2025-06-27 18:28:20,Premium,East
4476,608,PROD_8581,3,94.95,0.18,1408.7,2025-05-29 18:28:20,Standard,Central
4477,122,PROD_9715,13,195.36,0.16,1378.23,2025-09-01 18:28:20,Premium,Central
4478,762,PROD_8436,17,152.7,0.172,307.47,2025-06-27 18:28:20,Basic,East
4479,891,PROD_7651,18,390.86,0.217,953.73,2025-06-18 18:28:20,Premium,Central
4480,308,PROD_1595,14,172.39,0.285,1158.57,2025-04-21 18:28:20,Standard,Central
4481,932,PROD_9572,7,323.93,0.079,460.51,2025-08-21 18:28:20,Basic,South
4482,924,PROD_8775,7,340.22,0.227,1519.55,2025-07-07 18:28:20,Premium,South
4483,334,PROD_4532,14,233.66,0.194,250.95,2024-12-05 18:28:20,Premium,South
4484,954,PROD_2215,15,49.73,0.209,308.22,2025-10-11 18:28:20,Premium,North
4485,420,PROD_3702,12,353.18,0.129,832.51,2025-09-06 18:28:20,Premium,North
4486,326,PROD_7985,12,46.83,0.283,279.34,2025-05-28 18:28:20,Premium,North
4487,649,PROD_9037,8,58.61,0.144,33.17,2025-07-09 18:28:20,Standard,North
4488,789,PROD_8927,16,106.04,0.036,828.69,2025-09-20 18:28:20,Standard,East
4489,832,PROD_4790,9,147.38,0.204,1300.62,2024-12-09 18:28:20,Basic,South
4490,844,PROD_2309,2,424.76,0.039,995.33,2025-02-17 18:28:20,Premium,Central
4491,573,PROD_4037,14,340.71,0.097,113.84,2025-05-09 18:28:20,Standard,West
4492,250,PROD_3160,16,199.73,0.068,472.61,2025-07-22 18:28:20,Standard,North
4493,990,PROD_8173,5,489.53,0.162,1053.45,2025-02-04 18:28:20,Premium,Central
4494,95,PROD_7379,5,129.37,0.104,1478.8,2024-11-23 18:28:20,Basic,South
4495,296,PROD_1463,18,308.81,0.048,1589.89,2025-05-09 18:28:20,Premium,East
4496,184,PROD_8542,18,425.13,0.237,1043.54,2024-12-04 18:28:20,Basic,Central
4497,260,PROD_6556,5,402.99,0.141,1295.79,2025-06-20 18:28:20,Basic,West
4498,799,PROD_9690,11,54.25,0.136,1807.8,2025-03-07 18:28:20,Standard,Central
4499,667,PROD_9761,13,351.66,0.266,139.75,2025-03-21 18:28:20,Basic,South
4500,186,PROD_8784,3,136.35,0.162,207.35,2024-11-04 18:28:20,Standard,Central
4501,409,PROD_9924,17,184.31,0.213,921.14,2025-06-21 18:28:20,Standard,East
4502,69,PROD_7887,18,249.61,0.098,1223.37,2025-05-07 18:28:20,Premium,South
4503,838,PROD_6773,14,397.47,0.168,19.22,2025-02-11 18:28:20,Premium,North
4504,773,PROD_4886,12,91.44,0.218,910.57,2024-10-15 18:28:20,Basic,South
4505,627,PROD_4407,14,63.19,0.089,353.79,2024-12-28 18:28:20,Premium,Central
4506,859,PROD_6058,18,85.19,0.207,1293.76,2025-03-17 18:28:20,Premium,West
4507,8,PROD_4326,2,116.93,0.171,542.79,2025-03-02 18:28:20,Basic,South
4508,265,PROD_2888,7,39.16,0.13,1804.86,2025-09-12 18:28:20,Premium,South
4509,783,PROD_2502,15,463.91,0.214,137.06,2024-10-24 18:28:20,Standard,South
4510,484,PROD_7262,10,166.35,0.095,1620.32,2025-05-30 18:28:20,Premium,South
4511,761,PROD_6387,15,96.72,0.214,790.73,2025-01-21 18:28:20,Premium,Central
4512,617,PROD_6058,17,322.54,0.165,1715.75,2025-10-03 18:28:20,Premium,North
4513,775,PROD_4086,11,395.63,0.074,1632.09,2025-07-06 18:28:20,Standard,West
4514,736,PROD_1505,2,379.08,0.2,486.19,2024-10-19 18:28:20,Basic,South
4515,840,PROD_9396,18,362.17,0.265,110.63,2024-11-07 18:28:20,Standard,West
4516,371,PROD_6486,4,34.76,0.093,1394.09,2025-10-09 18:28:20,Basic,Central
4517,783,PROD_3976,9,393.26,0.244,416.75,2024-11-08 18:28:20,Standard,North
4518,677,PROD_4820,17,255.92,0.101,1861.71,2025-09-18 18:28:20,Premium,South
4519,83,PROD_3042,17,328.05,0.246,143.79,2025-02-23 18:28:20,Standard,North
4520,807,PROD_3371,17,478.65,0.015,654.72,2024-11-04 18:28:20,Basic,South
4521,646,PROD_1748,16,407.23,0.002,35.17,2025-06-20 18:28:20,Premium,South
4522,211,PROD_3597,8,414.43,0.034,640.87,2025-04-11 18:28:20,Basic,East
4523,313,PROD_2983,15,98.92,0.262,1087.1,2024-11-27 18:28:20,Premium,West
4524,604,PROD_2134,1,243.44,0.16,1313.18,2025-03-05 18:28:20,Premium,North
4525,337,PROD_6766,19,475.17,0.178,1455.6,2025-04-11 18:28:20,Standard,West
4526,490,PROD_1385,15,295.52,0.253,1668.57,2024-12-31 18:28:20,Basic,West
4527,403,PROD_6719,9,60.27,0.015,230.46,2025-07-28 18:28:20,Standard,West
4528,639,PROD_8967,5,368.59,0.116,1526.13,2025-03-29 18:28:20,Basic,North
4529,191,PROD_7195,16,31.03,0.193,563.95,2025-10-02 18:28:20,Standard,South
4530,671,PROD_5461,13,373.73,0.121,285.11,2025-01-25 18:28:20,Premium,South
4531,843,PROD_5633,16,441.09,0.01,538.65,2025-07-17 18:28:20,Basic,South
4532,335,PROD_8472,11,218.37,0.195,1717.41,2025-04-22 18:28:20,Basic,South
4533,522,PROD_5654,13,212.67,0.117,1258.51,2025-07-14 18:28:20,Standard,South
4534,619,PROD_8863,6,159.06,0.006,1198.79,2024-11-06 18:28:20,Basic,South
4535,87,PROD_1112,17,439.7,0.051,1173.43,2025-03-16 18:28:20,Standard,Central
4536,579,PROD_1818,5,278.41,0.065,823.17,2025-06-15 18:28:20,Standard,Central
4537,62,PROD_1019,17,293.84,0.153,839.84,2025-02-15 18:28:20,Basic,South
4538,387,PROD_3298,1,334.24,0.056,305.17,2024-12-16 18:28:20,Standard,North
4539,146,PROD_7895,5,157.11,0.108,671.9,2025-06-01 18:28:20,Basic,West
4540,153,PROD_8606,5,222.07,0.225,1028.94,2024-10-17 18:28:20,Premium,West
4541,619,PROD_7482,7,373.39,0.242,1215.98,2025-09-10 18:28:20,Standard,North
4542,660,PROD_6016,16,492.89,0.239,152.56,2025-08-03 18:28:20,Premium,Central
4543,698,PROD_6065,18,26.81,0.209,674.28,2025-01-28 18:28:20,Standard,West
4544,349,PROD_9925,6,30.9,0.163,685.45,2025-01-20 18:28:20,Basic,Central
4545,854,PROD_8131,2,219.76,0.165,1034.99,2025-03-29 18:28:20,Standard,East
4546,178,PROD_9133,13,333.21,0.286,1422.97,2025-03-09 18:28:20,Standard,West
4547,889,PROD_7568,10,199.32,0.263,1274.11,2024-12-20 18:28:20,Basic,East
4548,847,PROD_5878,11,499.82,0.195,1146.06,2025-08-22 18:28:20,Premium,East
4549,487,PROD_8337,2,105.73,0.141,589.92,2025-08-30 18:28:20,Basic,East
4550,778,PROD_8375,8,13.88,0.219,1679.72,2025-08-11 18:28:20,Premium,East
4551,661,PROD_6071,19,103.16,0.019,1572.73,2024-11-04 18:28:20,Premium,South
4552,247,PROD_2458,17,444.55,0.283,375.39,2025-08-10 18:28:20,Standard,South
4553,254,PROD_7877,16,81.12,0.164,1313.71,2025-07-06 18:28:20,Standard,North
4554,500,PROD_4298,10,244.7,0.151,1814.24,2025-07-21 18:28:20,Premium,West
4555,541,PROD_7318,5,215.45,0.087,876.85,2025-09-06 18:28:20,Basic,North
4556,352,PROD_6694,14,336.21,0.001,1850.29,2025-06-01 18:28:20,Premium,East
4557,512,PROD_7989,19,36.75,0.018,53.71,2024-11-28 18:28:20,Standard,North
4558,778,PROD_1553,4,332.79,0.079,1037.32,2024-11-12 18:28:20,Basic,South
4559,13,PROD_5209,16,183.83,0.162,519.98,2025-07-21 18:28:20,Basic,Central
4560,559,PROD_6416,15,463.76,0.025,531.69,2025-05-02 18:28:20,Standard,Central
4561,151,PROD_1541,9,425.95,0.292,1756.32,2025-07-25 18:28:20,Basic,Central
4562,50,PROD_1377,3,205.76,0.123,629.88,2025-04-04 18:28:20,Basic,Central
4563,215,PROD_7663,9,496.52,0.095,56.43,2025-09-02 18:28:20,Premium,Central
4564,991,PROD_5002,18,35.45,0.158,1083.98,2025-08-20 18:28:20,Premium,West
4565,644,PROD_6783,4,396.43,0.019,1942.02,2024-12-19 18:28:20,Standard,East
4566,372,PROD_6156,19,222.58,0.255,167.4,2025-02-06 18:28:20,Premium,South
4567,113,PROD_4614,4,222.32,0.138,579.74,2024-11-20 18:28:20,Basic,Central
4568,252,PROD_8704,9,93.37,0.054,944.31,2025-01-08 18:28:20,Standard,West
4569,963,PROD_4263,1,262.29,0.049,1662.66,2024-12-28 18:28:20,Standard,South
4570,341,PROD_1616,1,51.51,0.108,545.1,2025-07-31 18:28:20,Standard,Central
4571,53,PROD_7326,19,312.12,0.172,693.93,2025-04-27 18:28:20,Basic,East
4572,130,PROD_5462,3,128.38,0.125,775.14,2024-12-02 18:28:20,Premium,North
4573,836,PROD_7989,10,365.18,0.179,765.47,2025-05-11 18:28:20,Basic,East
4574,193,PROD_4055,12,307.61,0.212,408.69,2025-03-27 18:28:20,Basic,East
